codes,video_url,title,creator,min_year,max_year,focus,watch_prompt,after_watching,source_url,review_note
AC9M8A02,https://www.youtube.com/watch?v=uk7gS3cZVp4,Graph from a Slope-Intercept Equation,Khan Academy,8,8,Connect the numbers in a linear equation to its straight-line graph. This supports graphing; the topic also teaches equations and inequalities.,Which part of the equation locates the point where the line crosses the vertical axis?,"Make a table for y = 2x + 1 at x = 0, 1, 2. Plot the points and check each pair by substitution.",https://www.youtube.com/watch?v=uk7gS3cZVp4,"Official Algebra I example. US term slope means gradient; no quadratic or simultaneous-equation content is selected. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8A03,https://www.youtube.com/watch?v=roHvNNFXr4k,Basic Linear Equation Word Problem,Khan Academy,8,8,Translate a practical situation into an equation and interpret its solution. This supports the formulation step before modelling a whole linear relation.,"What does the unknown stand for, and how does each term connect to the situation?",A hire service charges $12 plus $4 per hour. Write a rule for total cost and work out how long a $32 budget allows. State one assumption.,https://www.youtube.com/watch?v=roHvNNFXr4k,"Official Khan Academy 7th-grade original used as an accessible modelling example. The topic extends this to representations of linear functions and reviewing models. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8A04,https://www.youtube.com/watch?v=uk7gS3cZVp4,Graph from a Slope-Intercept Equation,Khan Academy,8,8,Use a worked graph to investigate how changing a linear equation changes the line. Extend the example using your graphing tool.,Predict what changes and what stays fixed if the constant term increases.,Graph y = 2x + 1 and y = 2x + 3. Record a conjecture about the two lines and test it with another constant.,https://www.youtube.com/watch?v=uk7gS3cZVp4,"Official Algebra I example supports the representation underlying digital investigation; the learner task supplies the conjecture-and-test step. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M01,https://www.youtube.com/watch?v=MamrTJ7V_Vg,Finding Area by Rearranging Parts,Khan Academy,8,8,Break or rearrange an irregular shape into familiar pieces without changing its total area. Perimeter needs a separate boundary check.,Why can rearranging pieces preserve area while changing the outer perimeter?,"Draw an L-shaped figure on squared paper. Calculate its area by splitting it in two different ways, then find its perimeter.",https://www.youtube.com/watch?v=MamrTJ7V_Vg,"Official geometry original. Earlier-grade representation is intentionally used as support for Year 8 composite-shape problem solving. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M02,https://www.youtube.com/watch?v=ZqzAOZ9pP9Q,Volume of a Triangular Prism and Cube,Khan Academy,8,8,Calculate prism volume by multiplying the area of its cross-section by its length.,"Which measurements form the triangular cross-section, and which measurement is the prism length?","A right triangular prism has a triangle base of 6 cm, perpendicular triangle height of 4 cm and prism length of 10 cm. Calculate its volume and capacity in mL.",https://www.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro/v/solid-geometry-volume,"Official geometry example covers triangular prisms and cubes; selected instead of a general volume compilation with additional sphere content. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M03,https://www.youtube.com/watch?v=O-cawByg2aA,Circles: Circumference and Area,Math Antics,8,8,Distinguish the distance around a circle from the space inside it and choose the matching formula.,Why do circumference and area use different units?,"For a circle of radius 4 cm, calculate its circumference and area in terms of pi. State the correct units.",https://www.youtube.com/watch?v=O-cawByg2aA,"Official original confirmed. Middle-school circle formula explanation; mathematical pi is retained rather than treated as exactly 3.14. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M04,https://www.youtube.com/watch?v=VD9CdHuzOrU,International Time Zones: How Do We Use Them?,Eddie Woo,8,8,Use differences between time zones to compare local times and solve travel-time questions.,How can you keep elapsed travel time separate from the difference between local clock times?,"For a trip, use fixed offsets UTC+10 at departure and UTC+8 at arrival. A flight leaves at 15:30 and lasts 4 hours. Find the local arrival time and show a timeline.",https://www.youtube.com/watch?v=VD9CdHuzOrU,"Official Australian classroom original. Use stated UTC offsets for practice; do not treat historical example offsets as current daylight-saving advice. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M05,https://www.youtube.com/watch?v=RQ2nYUBVvqI,Ratios and Rates,Math Antics,8,8,Distinguish a ratio from a rate and interpret a rate with two different units.,What do the units tell you that the numerical answer alone cannot?,"A cyclist covers 24 km in 2 hours. Find the average rate, state its units, and explain what that average does and does not tell you.",https://www.youtube.com/watch?v=RQ2nYUBVvqI,"Official Math Antics original. The learner application uses metric units; the written lesson supplies further rate comparisons. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M06,https://www.youtube.com/watch?v=WqhlG3Vakw8,The Pythagorean Theorem,Math Antics,8,8,Find a missing side of a right-angled triangle using the relationship between the three squared side lengths.,How do you identify the hypotenuse before choosing the calculation?,A right-angled triangle has perpendicular sides of 6 cm and 8 cm. Find its hypotenuse and check the squared lengths.,https://www.youtube.com/watch?v=WqhlG3Vakw8,"Official original confirmed. Direct Year 8 Pythagoras concept; longer worked explanation rather than a short clip, but no mid-video stop is required. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8M07,https://www.youtube.com/watch?v=RQ2nYUBVvqI,Ratios and Rates,Math Antics,8,8,Use ratio and unit-rate ideas to build a model for a practical comparison.,How does converting two offers to the same unit make a comparison fairer?,Compare 750 g for $6 with 1 kg for $7.50 using price per kilogram. State when the cheaper unit price might not be the best purchase.,https://www.youtube.com/watch?v=RQ2nYUBVvqI,"Official original supports the mathematical rate concept. The task adds a financial model and a discussion of its limitations. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8SP01,https://www.youtube.com/watch?v=aK8i7LKZd9o,Congruent Triangle Rules,Cognito,8,8,Check whether side and angle information is enough to guarantee that two triangles are congruent. Similarity is a separate part of the written topic.,Why is matching three angles not enough to prove congruence?,Sketch two triangles with the same three angles but different sizes. Then list one set of measurements that would guarantee congruence.,https://www.youtube.com/watch?v=aK8i7LKZd9o,"Official Cognito original. GCSE label describes its UK course; the selected triangle rules match the Australian Year 8 outcome. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8SP02,https://www.youtube.com/watch?v=oIV1zM8qlpk,Why Opposite Angles of a Parallelogram Are Equal,Khan Academy,8,8,Follow a reasoned argument using parallel lines and angle relationships to establish a quadrilateral property.,"Which facts come from the definition of a parallelogram, and which are proved from those facts?",Draw a parallelogram with one angle of 65 degrees. Determine the other angles and explain each step using angle properties.,https://www.youtube.com/watch?v=oIV1zM8qlpk,"Official quadrilateral proof. Supports the angle-properties strand; further congruent-triangle arguments and other quadrilaterals remain in the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8SP03,https://www.youtube.com/watch?v=ByBgVdjwDVE,3D Coordinates,Corbettmaths,8,8,Use an ordered triple to locate a point along three perpendicular coordinate directions.,Why does the order of the three coordinates matter?,"Sketch three labelled axes and locate (2, 3, 1). Describe a move of two units in the third direction and give the new coordinates.",https://corbettmaths.com/2013/04/20/3d-coordinates/,"Exact original ID extracted from the creator video page, then verified with oEmbed. Source identifies reading 3D coordinates and typical questions; software use remains in the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8SP04,https://www.youtube.com/watch?v=aK8i7LKZd9o,Congruent Triangle Rules,Cognito,8,8,Use triangle-congruence conditions as the checks in a decision algorithm. The video teaches the checks; you design and test the steps.,What information must an algorithm compare before it can return a congruent result?,"Create a flowchart that tests an SSS congruence claim. Try a pair that passes and a pair that fails, then explain why each result follows.",https://www.youtube.com/watch?v=aK8i7LKZd9o,"Official Cognito original reused only for the precise congruence conditions needed by this algorithm outcome. Algorithm design and similarity are not claimed to be taught by the video. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8ST01,https://www.youtube.com/watch?v=4xQfcwkDr9M,Choosing Sampling Techniques for Particular Problems,Eddie Woo,8,8,Match a sampling approach to a question and consider the practical limits of collecting data.,What makes a convenient sample different from a representative sample?,"To estimate how students travel to school, compare surveying your friends with selecting students randomly from all year levels. State one strength and one limitation of each.",https://www.youtube.com/watch?v=4xQfcwkDr9M,"Official Australian classroom original, short sampling-method examples. Census, experiments and observation remain in the complete written lesson. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8ST02,https://www.youtube.com/watch?v=aKAw-DyZa6g,Reasonable Samples,Khan Academy,8,8,Check whether a sample can fairly support a statement about a larger population.,How can a sample be large yet still unrepresentative?,Explain whether a survey of only the basketball team could estimate the whole school height distribution. Propose a better sample before analysing the data.,https://www.khanacademy.org/math/statistics-probability/designing-studies/sampling-and-surveys/v/reasonable-samples,"Official original in Khan Academy statistical studies; also listed in its 7th-grade playlist. Sampling selection is supporting coverage; distribution analysis remains in the topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8ST03,https://www.youtube.com/watch?v=y3A0lUkpAko,Sampling Error and Variation,Dr Nic's Maths and Stats,8,8,Recognise the natural differences between random samples and consider how sample size affects that variation.,Why can two well-conducted random samples give different results without anyone making a mistake?,"Model a population with 60 counters in two colours. Draw and replace the whole sample each time. Compare five samples of 10 with five samples of 30, recording each colour proportion and its variation.",https://www.youtube.com/watch?v=y3A0lUkpAko,"Original Dr Nic statistics teaching video confirmed; indexed creator description includes natural sampling variation and the effect of sample size. This is an intuitive introduction, not a confidence-interval calculation lesson. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8ST04,https://www.youtube.com/watch?v=aKAw-DyZa6g,Reasonable Samples,Khan Academy,8,8,Plan a sample that can support a cautious inference about a population.,What information about the sample would a reader need before trusting the conclusion?,"Plan an anonymous survey about a school learning resource. Define the population, sampling method and question, then state a possible bias and an uncertainty to report.",https://www.khanacademy.org/math/statistics-probability/designing-studies/sampling-and-surveys/v/reasonable-samples,"Official original supports sample quality. Ethics, analysis and reporting are supplied by the written lesson and learner planning task, not claimed as full video coverage. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8P01,https://www.youtube.com/watch?v=y9T5ol65mSU,Probability of an Event Not Happening,Corbettmaths,8,8,Use the fact that an event and its complement together account for all possible outcomes.,Why does subtracting the probability of an event from one give the probability of its complement?,The probability that a bus is late is 0.18. Find the probability that it is not late and explain why the two probabilities sum to one.,https://corbettmaths.com/2013/05/15/probability-of-not-happening/,"Exact original ID extracted from the creator page, then verified. Direct complementary-event explanation within Year 8 probability. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8P02,https://www.youtube.com/watch?v=Zxvc6iPKdec,Count Outcomes Using a Tree Diagram,Khan Academy,8,8,List combinations systematically so that no possible outcome is missed or counted twice.,How can you tell whether each complete route through the tree is a different outcome?,Draw a tree for choosing one of three sandwiches and one of two drinks. Use it to calculate the chance of one specified combination when choices are equally likely.,https://www.youtube.com/watch?v=Zxvc6iPKdec,"Official 7th-grade probability original. Supports tree diagrams; two-way tables and Venn representations remain in the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9M8P03,https://www.youtube.com/watch?v=vjGINFbV8Cs,Random Numbers for Experimental Probability,Khan Academy,8,8,Use random numbers to simulate a repeated chance process and estimate an event probability from results.,How does each random number stand for an outcome in the real experiment?,"Simulate two fair coin tosses 30 times using random digits. State your digit rule, estimate the probability of two heads, and compare it with the theoretical value.",https://www.khanacademy.org/math/ap-statistics/probability-ap/randomness-probability-simulation/v/random-numbers-for-experimental-probability,"Official English original; the similarly titled PTq6JB6-W9E is Spanish and was rejected. Although placed in AP Statistics, this selected example uses repeated random-number experiments rather than advanced inference. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U01,https://www.youtube.com/watch?v=LdKcTtabr6Y,Introduction to Cells: Animals and Plants,FuseSchool - Global Education,8,8,Compare cell structures and connect their parts to the jobs cells carry out.,Which structures help you distinguish a plant cell from an animal cell?,"Draw a comparison table containing three shared cell structures and two structures characteristic of plant cells, with a function for each.",https://www.youtube.com/watch?v=LdKcTtabr6Y,"Official FuseSchool secondary biology original. General cell structure support, with specialised-cell applications retained in the topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U02,https://www.youtube.com/watch?v=SzKKYYIlJ-c,Levels of Organisation in an Organism,FuseSchool - Global Education,8,8,"Connect cells, tissues, organs and organ systems rather than treating them as unrelated parts.",How does each level contribute to the job of the level above it?,"Choose a plant or animal organ system from the lesson. Trace one example from specialised cell to tissue, organ and system, explaining its contribution.",https://www.youtube.com/watch?v=SzKKYYIlJ-c,"Official FuseSchool secondary biology original. Supports organisational relationships; detailed structure-function comparisons remain in the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U03,https://www.youtube.com/watch?v=SbIpWHQI-tE,The Continents Are Moving: When Will They Collide?,TED-Ed,8,8,Connect continental movement with the history and future of Earth's changing surface. Specific boundary types are developed in the written lesson.,Which evidence and observations would help scientists distinguish a prediction from a certainty?,Draw one convergent and one divergent boundary. Explain how each could contribute to continents joining or separating over long timescales.,https://ed.ted.com/lessons/the-continents-are-moving-when-will-they-collide-jean-baptiste-p-koehl,"Official TED-Ed lesson by geoscientist Jean-Baptiste P. Koehl; primary TED description links Wegener, plate tectonics and supercontinent models. The full boundary taxonomy is not claimed as video coverage. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U04,https://www.youtube.com/watch?v=kXV7D89S9sc,What Is the Rock Cycle?,FuseSchool - Global Education,8,8,"Follow the processes that can change rocks between igneous, sedimentary and metamorphic forms.","Which changes involve melting, and which can happen without melting?",Draw two different routes from an igneous rock to a sedimentary rock and label the processes. Explain why the cycle has no single starting point.,https://www.youtube.com/watch?v=kXV7D89S9sc,"Official FuseSchool original. Rock-process explanation; timescales and choosing rocks for particular uses are additional parts of the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U05,https://www.youtube.com/watch?v=OpxGp2P48kI,STEMonstrations: Kinetic and Potential Energy,NASA Johnson,8,8,Observe a short demonstration of stored energy changing into energy of motion aboard the International Space Station.,"What changes when stored energy is released, and where does the energy go?",Draw an energy-transfer diagram for a stretched elastic band launching a paper object. Describe the stored and moving stages and identify where energy is transferred.,https://www.nasa.gov/stem-content/stemonstrations-kinetic-and-potential-energy/,"Official NASA classroom resource explicitly lists grades 5–8 and 9–12. NASA gives a running time of 2:38. Diagram task avoids an unsupervised practical launch. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U06,https://www.youtube.com/watch?v=MaZ7lsc5ub8,"Element, Mixture or Compound?",FuseSchool - Global Education,8,8,"Use particle ideas to distinguish a single element, chemically joined elements and a mixture.",How can the same types of atoms appear in a mixture and in a compound but represent different substances?,"Create particle diagrams for oxygen, water and air. Label which is an element, compound or mixture and explain your choices.",https://www.youtube.com/watch?v=MaZ7lsc5ub8,"Official FuseSchool original. Secondary introductory chemistry; formulas and 3D models are further developed in the written lesson. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8U07,https://www.youtube.com/watch?v=uRdY262iLs8,STEMonstrations: Physical and Chemical Changes,Learn With NASA,8,8,Compare changes to a material's form with changes that produce different substances.,What evidence would distinguish a new substance from a change of shape or state?,"Classify cutting paper, melting ice and rusting iron. For each, identify the evidence you would use and whether a new substance is involved.",https://www.nasa.gov/stem-content/stemonstrations-physical-and-chemical-changes/,"Official NASA resource with astronaut Sultan Al Neyadi; creator page describes a short K–12 STEMonstration. Students classify examples rather than attempt unsupervised reactions. Energy indicators are further developed in the lesson. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8H01,https://www.youtube.com/watch?v=SbIpWHQI-tE,The Continents Are Moving: When Will They Collide?,TED-Ed,8,8,Use the development of continental-drift and plate-tectonic ideas as a case study in changing scientific knowledge.,Why can an explanation become stronger when new evidence changes part of it?,"Create a three-step account linking an observation, a proposed explanation and later evidence about moving continents. Distinguish past evidence from future predictions.",https://ed.ted.com/lessons/the-continents-are-moving-when-will-they-collide-jean-baptiste-p-koehl,"Primary TED description connects Wegener's early theory to the modern account and future models. Case-study support only; this is not a claim that all science develops in the same sequence. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8H02,https://www.youtube.com/watch?v=mcqVvqr9hk4,Ancient Astronomy and Modern Technology Tell Stories of the Night Sky,ABC Australia,8,8,"Explore one locally led Western Australian example of sharing astronomical knowledge, culture and connections to Country.",How do the guides connect observations of the sky with community knowledge and everyday life?,Identify two ways knowledge is shared in this example. Explain why learning about one community does not tell us the traditions of every First Nations community.,https://www.youtube.com/watch?v=mcqVvqr9hk4,"Official ABC Australia report. Root agent read the complete English transcript: Astrotourism WA and Beemurra Aboriginal Corporation, seasonal food sources, directions, cultural identity and local opportunities. No Nation or language-group name is invented. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Complete English transcript reviewed by the root agent; no concerning language evident. Visual frames and full playback remain unreviewed."
AC9S8H03,https://www.youtube.com/watch?v=3_fjEc4aQVk,Which Bag Should You Use?,TED-Ed,8,8,"Compare environmental consequences across the production, use and disposal of different materials.",Why might a choice that looks best on one environmental measure look worse on another?,"Compare two reusable-bag options using a table of environmental, practical and cost considerations. State which evidence you would need before recommending a policy.",https://ed.ted.com/lessons/which-bag-should-you-use-luka-seamus-wright-and-imogen-ellen-napper,"Official TED-Ed lesson by Luka Seamus Wright and Imogen Ellen Napper. Use as an example of evaluating trade-offs, not universal shopping or regulatory advice. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8H04,https://www.youtube.com/watch?v=GUpd2HJHUt8,Not All Scientific Studies Are Created Equal,TED-Ed,8,8,Examine why a scientific headline can communicate more certainty than the underlying study supports.,What would you want a news report to explain about how a study was conducted?,Rewrite an overconfident science headline so that it accurately states the evidence and one limitation. Explain how the wording could change a reader's decision.,https://ed.ted.com/lessons/not-all-scientific-studies-are-created-equal-david-h-schwartz,"Official TED-Ed critical-science lesson by David H. Schwartz. Health-study examples are analysed as communication evidence, not offered as health advice. Community-policy applications remain in the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I01,https://www.youtube.com/watch?v=3nAETHZTObk,Nature of Science,Amoeba Sisters,8,8,Develop a testable question and a reasoned hypothesis while recognising that science uses more than one fixed method.,What makes a question testable using observations or measurements?,"Turn a question about seed germination into a testable question. Identify the variable you would change, what you would measure and the reason for your prediction.",https://www.youtube.com/watch?v=3nAETHZTObk,"Official secondary-science original. Creator description explicitly rejects one universal scientific method and includes hypotheses, variables and controls. Suitable introductory inquiry concepts for Year 8; detailed ethical protocols remain in the topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I02,https://www.youtube.com/watch?v=3nAETHZTObk,Nature of Science,Amoeba Sisters,8,8,Identify variables and controls so that an investigation can test a question meaningfully.,Which conditions must be kept consistent to make a comparison interpretable?,"Draft a paper-helicopter investigation plan. State the changed, measured and controlled variables, repeat trials and instructions another group could reproduce. Identify relevant safety checks.",https://www.youtube.com/watch?v=3nAETHZTObk,"Official original provides experimental-design concepts. Country/Place protocols, heritage considerations and local safety review remain with the complete topic and teacher; the video is not presented as those protocols. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I03,https://www.youtube.com/watch?v=hRAFPdDppzs,What Is the Difference Between Accuracy and Precision?,TED-Ed,8,8,Distinguish measurements that are consistent from measurements that are close to a reference value.,Could a set of measurements be very similar to each other yet still be wrong?,"A 10.0 cm reference length is measured as 11.1, 11.0 and 11.1 cm. Discuss precision and accuracy, then suggest a check on the measuring setup.",https://ed.ted.com/lessons/what-s-the-difference-between-accuracy-and-precision-matt-anticole,"Official TED-Ed measurement lesson by Matt Anticole. Supports choosing and checking measurement methods; using specific laboratory equipment is taught in the written topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I04,https://www.youtube.com/watch?v=E91bGT9BjYk,How to Spot a Misleading Graph,TED-Ed,8,8,"Choose labels, scales and context that represent data fairly rather than creating a misleading impression.",How can two graphs of the same data make the change look very different?,Plot one short data set twice with different vertical scales. Explain which representation is more useful for your scientific question and label all units.,https://ed.ted.com/lessons/how-to-spot-a-misleading-graph-lea-gaslowitz,"Official TED-Ed lesson by Lea Gaslowitz. Supports fair representation decisions, with construction conventions retained in the static lesson. A zero origin is not imposed on every type of scientific graph. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I05,https://www.youtube.com/watch?v=E91bGT9BjYk,How to Spot a Misleading Graph,TED-Ed,8,8,Read scales and context before concluding that data show a strong trend or a large change.,"Which apparent features of a graph come from the data, and which come from the display choices?",Use a data set from the topic to describe its pattern and any unusual point. Recheck the axes before deciding how strong the pattern is.,https://ed.ted.com/lessons/how-to-spot-a-misleading-graph-lea-gaslowitz,"Official TED-Ed source explains axis distortion and missing context. Supports careful interpretation; it does not claim to teach every anomaly-detection or analysis technique. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I06,https://www.youtube.com/watch?v=GUpd2HJHUt8,Not All Scientific Studies Are Created Equal,TED-Ed,8,8,Compare study designs and ask whether a claim follows from the evidence collected.,When would an observed relationship still leave alternative explanations open?,"For a claim that students who sleep longer score higher, distinguish an observation from a causal conclusion. Identify a possible confounding factor and a question for further study.",https://ed.ted.com/lessons/not-all-scientific-studies-are-created-equal-david-h-schwartz,"Official TED-Ed source contrasts observational and experimental studies. Supports assumptions and limitations without teaching advanced statistical tests. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I07,https://www.youtube.com/watch?v=v4HhzvSgUpU,Evaluating a Source's Reasoning and Evidence,Khan Academy,8,8,Check whether a source provides relevant evidence and sound reasoning for the claim you want to use.,Does an impressive-sounding source actually provide evidence for this particular claim?,Choose a claim from the science lesson. Write a short argument with one relevant piece of evidence and explain why it supports the conclusion; identify the source.,https://www.youtube.com/watch?v=v4HhzvSgUpU,"Official Khan Academy critical-reading original applied deliberately to scientific argumentation. The written topic remains responsible for scientific content, ethical citation and cultural protocols. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9S8I08,https://www.youtube.com/watch?v=gCfzeONu3Mo,How Miscommunication Happens and How to Avoid It,TED-Ed,8,8,Consider how an audience's background and assumptions affect its interpretation of an explanation.,What could you change when a listener understands your words differently from what you intended?,"Explain one science result first to a classmate and then to a younger student. Change the vocabulary and diagram labels, while preserving the evidence and conclusion.",https://ed.ted.com/lessons/how-to-avoid-miscommunication-katherine-hampsten,"Official TED-Ed communication lesson by Katherine Hampsten, deliberately applied to communicating scientific findings. It teaches audience awareness; report formats remain in the science topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9E8LA01,https://www.youtube.com/watch?v=dzSbmCxUyuo,The Scale of Formality,Khan Academy,8,8,Notice how choices of language can signal the relationship between a speaker and a listener.,Why might the same person choose different wording with a close friend and with a school principal?,Write the same request to a friend and to a principal. Identify two language choices that signal the different roles and relationships.,https://www.khanacademy.org/humanities/grammar/usage-and-style/style/v/scale-of-formality,"Official grammar original, intentionally selected for language and social roles. Its US examples support an internationally applicable concept; the broader power and relationship discussion remains in the topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9E8LA02,https://www.youtube.com/watch?v=A0edKgL9EgM,The Art of the Metaphor,TED-Ed,8,8,Explore how a comparison can add emotional and evaluative meaning beyond its literal words.,What does a metaphor invite you to feel or notice that a literal description does not?,Describe a busy classroom using one simile and one metaphor. Explain the different impression each creates.,https://ed.ted.com/lessons/jane-hirshfield-the-art-of-the-metaphor,"Official TED-Ed lesson by poet Jane Hirshfield, with source description inspected. Age fit is an editorial judgement for secondary readers; no text or poem has been copied. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9E8LA03,https://www.youtube.com/watch?v=Go0Mto2fOXY,What Is a Genre?,Oregon State University,8,8,Recognise genre expectations and how a text can combine elements from more than one genre.,How can one text satisfy the expectations of several genres at once?,Choose an age-appropriate film or story that combines two genres. Identify one structural or language feature from each and explain the effect.,https://liberalarts.oregonstate.edu/wlf/what-genre,"Official university literary guide with complete primary transcript read. It distinguishes genre from medium and explicitly explains hybrid examples such as superhero comedy. Brief generic gothic and superhero references are not detailed violence. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Complete official transcript reviewed; exact ID extracted from the university embed. Visual frames and full playback remain unreviewed."
AC9E8LA04,https://www.youtube.com/watch?v=JC24Qcpyn9E,Choosing the Best Text Evidence,Khan Academy,8,8,Select a relevant example or quotation that actually supports a paragraph's claim. Paragraph cohesion is developed further in the topic.,What makes one quotation more useful for a particular claim than another?,"Write a claim about a text you have read, add one short supporting quotation and explain the connection in your own words. Check that every sentence supports the same point.",https://www.youtube.com/watch?v=JC24Qcpyn9E,"Official Khan Academy secondary reading original. Deliberately focuses on the evidence-and-explanation component of stronger paragraphs, not a full paragraph-structure lesson. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9E8LA05,https://www.youtube.com/watch?v=fm7QEiEk83o,Relative Clauses,Khan Academy,8,8,See how a clause can sit within a larger sentence and add information about a noun.,"Which words add information, and what remains if that clause is removed?",Expand this sentence using an embedded relative clause: The student presented her findings. Mark the clause boundaries and check that the main clause remains complete.,https://www.khanacademy.org/humanities/grammar/syntax-sentences-and-clauses/phrases-and-clauses/v/relative-clauses-syntax-khan-academy,"Official grammar original introducing relative clauses through relative pronouns. A selected embedded-clause type supports the broader variety required by the topic. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
AC9E8LA06,https://www.youtube.com/watch?v=32e3QlxHq7k,What Is Nominalisation?,Academic English UK,8,8,Notice how turning a verb or adjective into a noun changes what a sentence foregrounds and how formal it sounds.,What becomes the focus when an action is expressed as a noun phrase?,Rewrite Students investigated the water quality using a nominalisation. Compare the two versions and decide which is clearer for your purpose.,https://academic-englishuk.com/nominalisation/,"Original free teaching video linked by its creator and verified. Creator page explains the process and its academic effect. Paid worksheets are not included or required; avoid equating heavier noun phrases with better writing. Original author, title and returned embed HTML checked with YouTube oEmbed on 8 September 2026. Source/metadata review; full playback not reviewed."
