"skill_code","skill_title","bank","row_type","question_id","current_question","current_options","current_correct_answer","current_explanation","suggested_replacement_question","suggested_replacement_options","suggested_correct_answer","notes"
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-016","In the block corner, why is a circle not in the straight-sided shape group?","A. It is too small | B. It is facing the wrong way | C. Its boundary is curved","Its boundary is curved","A circle has a curved boundary, unlike polygons with straight sides. Hint: Use a visible feature, not colour, size or direction.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-017","With the shape cards, which shape has 6 straight sides?","A. hexagon | B. triangle | C. circle","hexagon","A hexagon has 6 straight sides. Hint: Trace the boundary and count each straight side once.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-018","With the shape cards, which shape has no straight sides?","A. triangle | B. circle | C. rectangle","circle","A circle has one curved boundary and no straight sides. Hint: Trace around each shape and feel for straight edges.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-019","With the shape cards, a hexagon is turned sideways. What shape is it now?","A. circle | B. triangle | C. hexagon","hexagon","Turning a shape does not change its sides or corners, so it is still a hexagon. Hint: Count the features instead of judging the direction it points.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-020","With the shape cards, which word describes two lines that stay the same distance apart?","A. parallel | B. curved | C. opposite","parallel","Parallel lines remain the same distance apart and do not meet. Hint: Think of straight train tracks.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-021","With the shape cards, which sides of a rectangle face each other across the shape?","A. curved sides | B. opposite sides | C. one single side","opposite sides","Opposite sides are across from each other and do not share a corner. Hint: Point to one side, then look directly across the shape.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-022","With the shape cards, which statement is true about a rectangle?","A. It has 3 straight sides | B. It has only a curved boundary | C. It has 4 straight sides","It has 4 straight sides","A rectangle has 4 straight sides and 4 corners. Hint: Count the sides instead of using the shape's size or position.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-023","With the shape cards, which two shapes belong together because both have 4 straight sides?","A. square and rectangle | B. triangle and circle | C. circle and hexagon","square and rectangle","Both a square and a rectangle have 4 straight sides. Hint: Choose one feature and check it on both shapes.","","","",""
"AC9M2SP01","Classifying Shapes","practice","existing","AC9M2SP01-P-024","With the shape cards, why is a circle not in the straight-sided shape group?","A. It is too small | B. Its boundary is curved | C. It is facing the wrong way","Its boundary is curved","A circle has a curved boundary, unlike polygons with straight sides. Hint: Use a visible feature, not colour, size or direction.","","","",""
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-025","","","","","","","","Add practice question 25 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-026","","","","","","","","Add practice question 26 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-027","","","","","","","","Add practice question 27 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-028","","","","","","","","Add practice question 28 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-029","","","","","","","","Add practice question 29 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-030","","","","","","","","Add practice question 30 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-031","","","","","","","","Add practice question 31 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-032","","","","","","","","Add practice question 32 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-033","","","","","","","","Add practice question 33 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-034","","","","","","","","Add practice question 34 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-035","","","","","","","","Add practice question 35 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-036","","","","","","","","Add practice question 36 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-037","","","","","","","","Add practice question 37 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-038","","","","","","","","Add practice question 38 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-039","","","","","","","","Add practice question 39 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-040","","","","","","","","Add practice question 40 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-041","","","","","","","","Add practice question 41 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-042","","","","","","","","Add practice question 42 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-043","","","","","","","","Add practice question 43 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-044","","","","","","","","Add practice question 44 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-045","","","","","","","","Add practice question 45 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-046","","","","","","","","Add practice question 46 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-047","","","","","","","","Add practice question 47 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","practice","placeholder","AC9M2SP01-P-048","","","","","","","","Add practice question 48 of 48 for AC9M2SP01."
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-001","During the sorting game, which shape has 5 straight sides?","A. triangle | B. circle | C. pentagon","pentagon","A pentagon has 5 straight sides. Hint: Trace the boundary and count each straight side once.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-002","During the sorting game, which shape has no straight sides?","A. circle | B. triangle | C. rectangle","circle","A circle has one curved boundary and no straight sides. Hint: Trace around each shape and feel for straight edges.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-003","During the sorting game, a pentagon is turned sideways. What shape is it now?","A. circle | B. pentagon | C. triangle","pentagon","Turning a shape does not change its sides or corners, so it is still a pentagon. Hint: Count the features instead of judging the direction it points.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-004","During the sorting game, which word describes two lines that stay the same distance apart?","A. curved | B. opposite | C. parallel","parallel","Parallel lines remain the same distance apart and do not meet. Hint: Think of straight train tracks.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-005","During the sorting game, which sides of a rectangle face each other across the shape?","A. opposite sides | B. curved sides | C. one single side","opposite sides","Opposite sides are across from each other and do not share a corner. Hint: Point to one side, then look directly across the shape.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-006","During the sorting game, which statement is true about a rectangle?","A. It has 3 straight sides | B. It has 4 straight sides | C. It has only a curved boundary","It has 4 straight sides","A rectangle has 4 straight sides and 4 corners. Hint: Count the sides instead of using the shape's size or position.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-007","During the sorting game, which two shapes belong together because both have 4 straight sides?","A. triangle and circle | B. circle and hexagon | C. square and rectangle","square and rectangle","Both a square and a rectangle have 4 straight sides. Hint: Choose one feature and check it on both shapes.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-008","During the sorting game, why is a circle not in the straight-sided shape group?","A. Its boundary is curved | B. It is too small | C. It is facing the wrong way","Its boundary is curved","A circle has a curved boundary, unlike polygons with straight sides. Hint: Use a visible feature, not colour, size or direction.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-009","At the art station, which shape has 8 straight sides?","A. triangle | B. octagon | C. circle","octagon","A octagon has 8 straight sides. Hint: Trace the boundary and count each straight side once.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-010","At the art station, which shape has no straight sides?","A. triangle | B. rectangle | C. circle","circle","A circle has one curved boundary and no straight sides. Hint: Trace around each shape and feel for straight edges.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-011","At the art station, a octagon is turned sideways. What shape is it now?","A. octagon | B. circle | C. triangle","octagon","Turning a shape does not change its sides or corners, so it is still a octagon. Hint: Count the features instead of judging the direction it points.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-012","At the art station, which word describes two lines that stay the same distance apart?","A. curved | B. parallel | C. opposite","parallel","Parallel lines remain the same distance apart and do not meet. Hint: Think of straight train tracks.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-013","At the art station, which sides of a rectangle face each other across the shape?","A. curved sides | B. one single side | C. opposite sides","opposite sides","Opposite sides are across from each other and do not share a corner. Hint: Point to one side, then look directly across the shape.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-014","At the art station, which statement is true about a rectangle?","A. It has 4 straight sides | B. It has 3 straight sides | C. It has only a curved boundary","It has 4 straight sides","A rectangle has 4 straight sides and 4 corners. Hint: Count the sides instead of using the shape's size or position.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-015","At the art station, which two shapes belong together because both have 4 straight sides?","A. triangle and circle | B. square and rectangle | C. circle and hexagon","square and rectangle","Both a square and a rectangle have 4 straight sides. Hint: Choose one feature and check it on both shapes.","","","",""
"AC9M2SP01","Classifying Shapes","test","existing","AC9M2SP01-T-016","At the art station, why is a circle not in the straight-sided shape group?","A. It is too small | B. It is facing the wrong way | C. Its boundary is curved","Its boundary is curved","A circle has a curved boundary, unlike polygons with straight sides. Hint: Use a visible feature, not colour, size or direction.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-001","On the classroom map, the library is above the canteen on the map. Where is the library?","A. above the canteen | B. below the canteen | C. inside the canteen","above the canteen","The library is higher on the map, so it is above the canteen. Hint: Find the canteen first, then look directly higher.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-002","On the classroom map, start at the orange dot. Move 2 squares right. Where do you finish?","A. 2 squares to the left | B. 2 squares to the right | C. 2 squares up","2 squares to the right","Moving right keeps the same row and increases the column by 2. Hint: Face the top of the map, then move toward your right hand.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-003","On the classroom map, start at the orange dot. Move 1 square down, then 2 squares right. Which path is correct?","A. right 1, then down 2 | B. up 1, then left 2 | C. down 1, then right 2","down 1, then right 2","Directions must be followed in order: down 1 first, then right 2. Hint: Do one instruction at a time and mark each stop.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-004","On the classroom map, the tree is between the slide and the bench. Which object is in the middle?","A. the tree | B. the slide | C. the bench","the tree","Between means in the middle of two landmarks. Hint: Name the object with one landmark on each side.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-005","On the classroom map, what does a classroom map show?","A. how heavy the furniture is | B. where things are from above | C. what time the class starts","where things are from above","A map is a two-dimensional view that shows positions from above. Hint: Imagine looking down at the room from the ceiling.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-006","On the classroom map, which direction tells someone exactly where to go?","A. Go over there | B. Move somewhere near the wall | C. Walk 2 squares up to the door","Walk 2 squares up to the door","The first direction gives a distance, direction and landmark. Hint: A useful direction should tell how far and which way.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-007","On the classroom map, a robot follows: right 1, down 1, right 1. How many squares right of the start does it finish?","A. 2 | B. 1 | C. 3","2","The robot makes two right moves, so it finishes 2 squares to the right. Hint: Track horizontal and vertical moves separately.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-008","On the classroom map, why must map directions be followed in order?","A. The map changes colour | B. A different order can end at a different place | C. The landmarks disappear","A different order can end at a different place","Changing the order can change the pathway and finishing position. Hint: Try swapping the first two moves on the grid.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-009","On the playground map, the library is above the canteen on the map. Where is the library?","A. below the canteen | B. inside the canteen | C. above the canteen","above the canteen","The library is higher on the map, so it is above the canteen. Hint: Find the canteen first, then look directly higher.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-010","On the playground map, start at the orange dot. Move 2 squares right. Where do you finish?","A. 2 squares to the right | B. 2 squares to the left | C. 2 squares up","2 squares to the right","Moving right keeps the same row and increases the column by 2. Hint: Face the top of the map, then move toward your right hand.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-011","On the playground map, start at the orange dot. Move 1 square down, then 2 squares right. Which path is correct?","A. right 1, then down 2 | B. down 1, then right 2 | C. up 1, then left 2","down 1, then right 2","Directions must be followed in order: down 1 first, then right 2. Hint: Do one instruction at a time and mark each stop.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-012","On the playground map, the tree is between the slide and the bench. Which object is in the middle?","A. the slide | B. the bench | C. the tree","the tree","Between means in the middle of two landmarks. Hint: Name the object with one landmark on each side.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-013","On the playground map, what does a classroom map show?","A. where things are from above | B. how heavy the furniture is | C. what time the class starts","where things are from above","A map is a two-dimensional view that shows positions from above. Hint: Imagine looking down at the room from the ceiling.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-014","On the playground map, which direction tells someone exactly where to go?","A. Go over there | B. Walk 2 squares up to the door | C. Move somewhere near the wall","Walk 2 squares up to the door","The first direction gives a distance, direction and landmark. Hint: A useful direction should tell how far and which way.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-015","On the playground map, a robot follows: right 1, down 1, right 1. How many squares right of the start does it finish?","A. 1 | B. 3 | C. 2","2","The robot makes two right moves, so it finishes 2 squares to the right. Hint: Track horizontal and vertical moves separately.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-016","On the playground map, why must map directions be followed in order?","A. A different order can end at a different place | B. The map changes colour | C. The landmarks disappear","A different order can end at a different place","Changing the order can change the pathway and finishing position. Hint: Try swapping the first two moves on the grid.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-017","In the robot grid, the library is above the canteen on the map. Where is the library?","A. below the canteen | B. above the canteen | C. inside the canteen","above the canteen","The library is higher on the map, so it is above the canteen. Hint: Find the canteen first, then look directly higher.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-018","In the robot grid, start at the orange dot. Move 2 squares right. Where do you finish?","A. 2 squares to the left | B. 2 squares up | C. 2 squares to the right","2 squares to the right","Moving right keeps the same row and increases the column by 2. Hint: Face the top of the map, then move toward your right hand.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-019","In the robot grid, start at the orange dot. Move 1 square down, then 2 squares right. Which path is correct?","A. down 1, then right 2 | B. right 1, then down 2 | C. up 1, then left 2","down 1, then right 2","Directions must be followed in order: down 1 first, then right 2. Hint: Do one instruction at a time and mark each stop.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-020","In the robot grid, the tree is between the slide and the bench. Which object is in the middle?","A. the slide | B. the tree | C. the bench","the tree","Between means in the middle of two landmarks. Hint: Name the object with one landmark on each side.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-021","In the robot grid, what does a classroom map show?","A. how heavy the furniture is | B. what time the class starts | C. where things are from above","where things are from above","A map is a two-dimensional view that shows positions from above. Hint: Imagine looking down at the room from the ceiling.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-022","In the robot grid, which direction tells someone exactly where to go?","A. Walk 2 squares up to the door | B. Go over there | C. Move somewhere near the wall","Walk 2 squares up to the door","The first direction gives a distance, direction and landmark. Hint: A useful direction should tell how far and which way.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-023","In the robot grid, a robot follows: right 1, down 1, right 1. How many squares right of the start does it finish?","A. 1 | B. 2 | C. 3","2","The robot makes two right moves, so it finishes 2 squares to the right. Hint: Track horizontal and vertical moves separately.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","existing","AC9M2SP02-P-024","In the robot grid, why must map directions be followed in order?","A. The map changes colour | B. The landmarks disappear | C. A different order can end at a different place","A different order can end at a different place","Changing the order can change the pathway and finishing position. Hint: Try swapping the first two moves on the grid.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-025","","","","","","","","Add practice question 25 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-026","","","","","","","","Add practice question 26 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-027","","","","","","","","Add practice question 27 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-028","","","","","","","","Add practice question 28 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-029","","","","","","","","Add practice question 29 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-030","","","","","","","","Add practice question 30 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-031","","","","","","","","Add practice question 31 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-032","","","","","","","","Add practice question 32 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-033","","","","","","","","Add practice question 33 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-034","","","","","","","","Add practice question 34 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-035","","","","","","","","Add practice question 35 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-036","","","","","","","","Add practice question 36 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-037","","","","","","","","Add practice question 37 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-038","","","","","","","","Add practice question 38 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-039","","","","","","","","Add practice question 39 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-040","","","","","","","","Add practice question 40 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-041","","","","","","","","Add practice question 41 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-042","","","","","","","","Add practice question 42 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-043","","","","","","","","Add practice question 43 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-044","","","","","","","","Add practice question 44 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-045","","","","","","","","Add practice question 45 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-046","","","","","","","","Add practice question 46 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-047","","","","","","","","Add practice question 47 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","practice","placeholder","AC9M2SP02-P-048","","","","","","","","Add practice question 48 of 48 for AC9M2SP02."
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-001","On the library map, the library is above the canteen on the map. Where is the library?","A. above the canteen | B. below the canteen | C. inside the canteen","above the canteen","The library is higher on the map, so it is above the canteen. Hint: Find the canteen first, then look directly higher.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-002","On the library map, start at the orange dot. Move 2 squares right. Where do you finish?","A. 2 squares to the left | B. 2 squares to the right | C. 2 squares up","2 squares to the right","Moving right keeps the same row and increases the column by 2. Hint: Face the top of the map, then move toward your right hand.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-003","On the library map, start at the orange dot. Move 1 square down, then 2 squares right. Which path is correct?","A. right 1, then down 2 | B. up 1, then left 2 | C. down 1, then right 2","down 1, then right 2","Directions must be followed in order: down 1 first, then right 2. Hint: Do one instruction at a time and mark each stop.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-004","On the library map, the tree is between the slide and the bench. Which object is in the middle?","A. the tree | B. the slide | C. the bench","the tree","Between means in the middle of two landmarks. Hint: Name the object with one landmark on each side.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-005","On the library map, what does a classroom map show?","A. how heavy the furniture is | B. where things are from above | C. what time the class starts","where things are from above","A map is a two-dimensional view that shows positions from above. Hint: Imagine looking down at the room from the ceiling.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-006","On the library map, which direction tells someone exactly where to go?","A. Go over there | B. Move somewhere near the wall | C. Walk 2 squares up to the door","Walk 2 squares up to the door","The first direction gives a distance, direction and landmark. Hint: A useful direction should tell how far and which way.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-007","On the library map, a robot follows: right 1, down 1, right 1. How many squares right of the start does it finish?","A. 2 | B. 1 | C. 3","2","The robot makes two right moves, so it finishes 2 squares to the right. Hint: Track horizontal and vertical moves separately.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-008","On the library map, why must map directions be followed in order?","A. The map changes colour | B. A different order can end at a different place | C. The landmarks disappear","A different order can end at a different place","Changing the order can change the pathway and finishing position. Hint: Try swapping the first two moves on the grid.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-009","In the treasure-map challenge, the library is above the canteen on the map. Where is the library?","A. below the canteen | B. inside the canteen | C. above the canteen","above the canteen","The library is higher on the map, so it is above the canteen. Hint: Find the canteen first, then look directly higher.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-010","In the treasure-map challenge, start at the orange dot. Move 2 squares right. Where do you finish?","A. 2 squares to the right | B. 2 squares to the left | C. 2 squares up","2 squares to the right","Moving right keeps the same row and increases the column by 2. Hint: Face the top of the map, then move toward your right hand.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-011","In the treasure-map challenge, start at the orange dot. Move 1 square down, then 2 squares right. Which path is correct?","A. right 1, then down 2 | B. down 1, then right 2 | C. up 1, then left 2","down 1, then right 2","Directions must be followed in order: down 1 first, then right 2. Hint: Do one instruction at a time and mark each stop.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-012","In the treasure-map challenge, the tree is between the slide and the bench. Which object is in the middle?","A. the slide | B. the bench | C. the tree","the tree","Between means in the middle of two landmarks. Hint: Name the object with one landmark on each side.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-013","In the treasure-map challenge, what does a classroom map show?","A. where things are from above | B. how heavy the furniture is | C. what time the class starts","where things are from above","A map is a two-dimensional view that shows positions from above. Hint: Imagine looking down at the room from the ceiling.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-014","In the treasure-map challenge, which direction tells someone exactly where to go?","A. Go over there | B. Walk 2 squares up to the door | C. Move somewhere near the wall","Walk 2 squares up to the door","The first direction gives a distance, direction and landmark. Hint: A useful direction should tell how far and which way.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-015","In the treasure-map challenge, a robot follows: right 1, down 1, right 1. How many squares right of the start does it finish?","A. 1 | B. 3 | C. 2","2","The robot makes two right moves, so it finishes 2 squares to the right. Hint: Track horizontal and vertical moves separately.","","","",""
"AC9M2SP02","Maps, Positions and Pathways","test","existing","AC9M2SP02-T-016","In the treasure-map challenge, why must map directions be followed in order?","A. A different order can end at a different place | B. The map changes colour | C. The landmarks disappear","A different order can end at a different place","Changing the order can change the pathway and finishing position. Hint: Try swapping the first two moves on the grid.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-001","In the fruit survey, which question would collect data about favourite fruit?","A. How old is the school building? | B. What is your favourite fruit? | C. Can you draw any picture?","What is your favourite fruit?","The question asks every person for one category about favourite fruit. Hint: Choose a question whose answers can be sorted into named groups.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-002","In the fruit survey, a class records apples, bananas and oranges. What kind of data are these?","A. length measurements | B. times on a clock | C. categories","categories","The answers belong to named groups, so they are categories. Hint: Ask whether the answers are names or measurements.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-003","In the fruit survey, why should each student's answer be counted once?","A. so the totals are accurate | B. so every total is the same | C. so the survey has no labels","so the totals are accurate","Counting each response once keeps the category totals correct. Hint: Imagine what happens if one answer is marked twice.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-004","In the fruit survey, which table correctly records 2 apples, 6 bananas and 3 oranges?","A. apples 3, bananas 6, oranges 3 | B. apples 2, bananas 6, oranges 3 | C. apples 2, bananas 6, oranges 4","apples 2, bananas 6, oranges 3","Each category is matched to its correct count. Hint: Read across one row at a time.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-005","In the fruit survey, which category has the most responses?","A. apples | B. oranges | C. bananas","bananas","The bananas category has the largest count. Hint: Compare the heights or the count numbers.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-006","In the fruit survey, which categories are clear and do not overlap for a pet survey?","A. cat, dog, fish | B. small, cute, dog | C. pet, animal, cat","cat, dog, fish","Cat, dog and fish are distinct groups, so each pet has one clear place. Hint: Avoid categories where one answer could fit more than one group.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-007","In the fruit survey, which method could collect data about birds visiting the playground?","A. guess without looking | B. observe and tally each bird | C. measure one desk","observe and tally each bird","Observation and tally marks record each bird that visits. Hint: Choose a method that directly watches the thing being counted.","","","",""
